ts,user,x_coordinate,y_coordinate,color
1491107579000,Dn021owVlOM4StskSZIrUqcZewg=,221,200,3
1491082879000,NC1F6ho5KdESo2me0GNJ9m5cBB0=,204,202,3
1491004894000,NJCB0A8G4r9ug5EuXe9dAxkQ8ZU=,205,204,3
1491169275000,eIPg2A7jZyoEK4WavIivmG5PVUM=,212,219,3
1491234503000,EIcCNRmFbDnA5buHRxV9qczc7GA=,206,214,3
1491175656000,ogk9OCYG80+/AUcx/uvpdhisvC0=,211,219,3
1491192024000,NPuAS0xA+aj2RwIM+FffieUOEXg=,211,220,3
1491173061000,2p7xXq5ECfC9GYqGTXbnLqRpSDQ=,206,217,3
1491218157000,1PMArzN0jkphUihQAkYbSXvWh80=,210,215,3
1491089489000,a30BygtATtEftdjKaFjm1BzfpGQ=,203,206,3
1491008724000,02hD4H7LSEzFL0T7djix8HDebQo=,200,201,3
1491233249000,h+Iq8cilPKVNQaxLORWaat8teIk=,215,219,3
1491236863000,zF9RJncjMLJF9r7WRgN85eQXbho=,213,218,3
1491185851000,49+D2Z7fUNWwUikllYq+SRW6rpc=,223,224,3
1491101560000,dR732aR++sHOidkyGVjWiX+f99Q=,200,212,3
1491090790000,j6in/DNjbQY/p5EFCuCYT893QA4=,208,217,3
1491169330000,JIfZhRAb09xY21t4gE6AU7QBebI=,203,213,3
1491168243000,n0dfe1p9Jbyl/lDH5NCQmVNmTF4=,209,220,3
1491171254000,jTEqDdOsU7z/+TkVYd/rdz2saRo=,204,216,3
1491174931000,2p7xXq5ECfC9GYqGTXbnLqRpSDQ=,211,220,3
1491198820000,WnD9FSV2zVev5Dn4T9xS14vXyNM=,213,218,3
1491163096000,B7ijrAD7gciQQRUlLhGcbsOWafY=,203,224,3
1491174355000,i4P6hgdrclNkGpkjYMafpb0NEWI=,208,221,3
1491176190000,hZjTPJBhMPrehFMxO4pWSiSk3Ok=,218,218,3
1491165158000,NxSE+3YUzIL6xS9/k1rLAtUDCME=,220,225,3
1491168934000,OLArEHyUdCWfLtUlYXyfn/5hSso=,203,212,3
1491161941000,b8hoT3SOBf1ZXEy4GRAEptE5o9s=,218,220,3
1491202019000,ZEp9M/r0xQK1+tLaH8yghthrk3k=,220,200,3
1491178536000,qzVFsD6SsB32Z/ag/XyrFyHbFG4=,209,220,3
1491221220000,H7LUYiMCYoEbpNBkXd6DQ019szY=,210,215,3
1491093727000,t3I1zp8eC4x1NzeHKFa3Py4tknk=,215,221,3
1491172342000,Dn021owVlOM4StskSZIrUqcZewg=,202,216,3
1491106200000,POFJkV0jhBqfhiw5UTXo56crl1M=,221,204,3
1491167787000,sqfjop/Z/B2HkB0tygqrv/jlGRM=,215,218,3
1491175347000,+Sp0XQELvFKTfnKa91e8gV4b97w=,211,220,3
1491198148000,jTEqDdOsU7z/+TkVYd/rdz2saRo=,214,218,3
1491149612000,3mWPP5Fxrw0I/hqfwS6HTD+s004=,225,207,3
1491169859000,rHApO9WvCwMXAPZwd349TsdioxM=,203,213,3
1491227249000,wwWuiJ2tYe+E+zfsvJF6iE/QUmg=,211,219,3
1490987141000,OHrNF+tgn6crMhS0BUplOQAtWsA=,212,203,3
1491192987000,XiuH4RdjdWYcwl/h1l8KzXRZ9zI=,209,219,3
1491170767000,SSeSFYO0d4jHkY+SM7A0NcpkBvI=,211,220,4
1491100945000,1xexFuWOZGcEH86XxYYUDbhhCis=,225,213,4
1491110119000,Dn021owVlOM4StskSZIrUqcZewg=,207,224,4
1491084286000,TMd7xxhb7JCUSqmQN1VT9PqpJBE=,211,218,4
1491106055000,+Sp0XQELvFKTfnKa91e8gV4b97w=,215,222,4
1491175647000,4sSkARSTuwOumBuJWUaaZ/AeYJM=,212,218,4
1491181312000,jWOWkDiC27DaqkFrg7ftXsDLTJk=,214,214,4
1491227834000,O7FmRyWcCvK8sIUL4gCDeNLJDFI=,214,218,4
1491088813000,iipeqNTrZto0eKxTQvKCNKyRhEM=,210,206,4
1491170392000,NAGjXS55u2J+VQW3THRQUHPlUYw=,212,220,4
1491203600000,47pnOVJcV9kVN/6rUJjKCAwkDJs=,214,219,4
1491149846000,pPNHW5s7qI0a4Mnxo1WFa3XF6W0=,211,218,4
1490986241000,Jvd5pQynrbhOkkRhd/HBTceWkbM=,202,214,4
1491168459000,pmZTW4zEZScmOaiRafOGCuJX4Lk=,213,219,4
1491226304000,SrhGSNvLp+Ws1FLrCS8u71PItRM=,211,213,4
1491081431000,JCD6KEcZ1dXPMa8cbfeyWT4JN5I=,209,216,4
1491177000000,2QSCidqgdUsDr1cIKE/NFsDRAtE=,212,220,4
1491183774000,oThH5yjhD1UxiWh1nxxrPHI2e8U=,215,217,4
1491169447000,JLNkALWr00vc6qo2r0rK1BsZKSM=,212,219,4
1491079720000,0Vk6SmCkEJDTMeL+tDE2NxB5AGI=,218,213,4
1491176733000,+mx3HGIxG130GPp9L3xnv8HQSe0=,216,206,4
1491110153000,+Sp0XQELvFKTfnKa91e8gV4b97w=,206,223,4
1491079009000,eNIuSGL3D/+5DKK130iVUA+K39w=,216,211,4
1491086158000,7t9MLAVyCdtx9TqDoBPwKtowco4=,212,214,4
1491181304000,C6mGsyTmRZP5ABs4HUJZ6daTV6Q=,214,214,4
1491163020000,vS77PzvF7YAP5jxYQQm04wl8xx4=,212,220,4
1491168372000,Fin1CNZ4m1jIS6HLrS/FSEg5RDY=,212,220,4
1491164980000,hx5QUh4PxEnUP2iMLsf5yCp49IE=,208,214,4
1491221557000,hMn4RuOPreRfMlSi5Vs2eF5mMvM=,210,215,4
1491098112000,fEfUsKWBqTCUNmC5TGnNIQPEh5Q=,210,218,4
1491170002000,+Sp0XQELvFKTfnKa91e8gV4b97w=,210,219,4
1491077665000,d/1mBZf3FujxZLCgF3EwT/NnG2U=,211,206,4
1491176221000,8hlZz17/LNvL9rAC7qeXfXwxsV8=,214,205,4
1491185434000,C6mGsyTmRZP5ABs4HUJZ6daTV6Q=,213,218,4
1491101799000,hx5QUh4PxEnUP2iMLsf5yCp49IE=,209,218,4
1491107297000,1xexFuWOZGcEH86XxYYUDbhhCis=,207,218,4
1491169730000,PEUShzYswcAAIGdnb5IaLFpDiXI=,212,218,4
1491176784000,xjrqP/aNH8CtlBRvL8/FPhMm0Bg=,212,219,4
1491178691000,+mx3HGIxG130GPp9L3xnv8HQSe0=,220,210,4
1491168782000,5AklP3EwzJNmJlhkViYzqGRvlfE=,211,221,4
1491103116000,1xexFuWOZGcEH86XxYYUDbhhCis=,222,219,4
1491165769000,njHyAfWlsf9rlG1AwowqMgVWilA=,211,220,4
1491081524000,C6mGsyTmRZP5ABs4HUJZ6daTV6Q=,210,217,4
1491082756000,Ylf5MREb/71EZl/7apXwCk8h7V0=,212,216,4
1491175722000,renXdBaCMbTo372ao24qvVZ5s6c=,209,220,4
1491114323000,ibFZE7PJdxJRqTus0Zi7Sg1C6Z8=,209,216,4
1491095618000,hx5QUh4PxEnUP2iMLsf5yCp49IE=,211,216,4
1491190299000,AofaVI7fL/JR4o4X+s28aPTQj+0=,212,218,4
1491082713000,BZg5n9hFp4aayi4esB5Kc8wP3CE=,212,218,4
1491170767000,DUpx4q/mR5XJ8ZH1j2kZ+PM4v5w=,210,220,4
1491180917000,OW60Xk4Pbieoea2QgSWW9OQTlqk=,208,219,4
1491151990000,TMd7xxhb7JCUSqmQN1VT9PqpJBE=,210,215,4
1491175496000,FCX19yNcDXQoNV/xxICd5YbUlcA=,211,219,4
1491091511000,PAB6v6NVRBtT/BLMhrGOFBMWThI=,208,217,4
1491175629000,2/8CEKsZB+GL7AZjYmVZRb27Z9Q=,211,215,4
1491175877000,6lPEoFQxoNx5xGfbIJdISoLGoi8=,210,219,4
1491154923000,HB3XQfLmGURXg0tJ0otcspf8Qg4=,210,218,4
1491165670000,Fin1CNZ4m1jIS6HLrS/FSEg5RDY=,211,220,4
1491099003000,kZTVhaHUTy7ibs9NZDk7E9jY4zI=,212,216,5
1491206208000,SlkyNAop8miTAwtc+i1IO4/eAwc=,212,225,5
1491154007000,TsfUqNy2ssBQfynFAbzHdQ9cKFQ=,209,218,5
1491153678000,TsfUqNy2ssBQfynFAbzHdQ9cKFQ=,211,217,5
1491027448000,jWqL8vJocOnHv3yJtebgEEV2f1E=,218,206,5
1491107400000,kq3oHI01Bb738sJ3cw7qmOiRALg=,218,203,5
1491160973000,p9q3UE2f+TaQN6UA0Mt5yO9Xuoc=,224,213,5
1490982914000,xmyejymtZdl3Wse53wulMPY0XVw=,219,219,5
1490994430000,H7jZCQkwQChsT+5cOSDiUKQPe9s=,218,208,5
1491055684000,zhzhASxQSjsGCEmDfo0irAUrBbQ=,201,205,5
1491140993000,TGR+UnQ3KPJ/Xp2lwPyGXxIDTPQ=,224,221,6
1491017471000,oq07QbfmQvgq4xvjas/h8Q8S7/s=,204,224,6
1491103739000,Xi/2gi4KW+VjJv8UISfh0n3ohN8=,222,211,6
1491237816000,RPmoCqWVMG9LIMiy9qOh81RwHm4=,200,215,6
1490988722000,+oVm/BYekUK70EZtTY7uUHpsNk0=,212,210,6
1491013443000,OTStbTt5EDxZpIM+iQaUJIEATxI=,222,220,6
1491183698000,QlTVWOP5Ow8trwrQlFDXZQ3fdOU=,224,206,6
1491140248000,y9yrynctzBymlpeyACxOEu9/AOM=,204,225,7
1490993964000,F80fjhcS8ij5rnjdOjo3tTM+g2Y=,225,207,8
1491207497000,HNGTgvjRETE/E3uFu9WFsPtaVcw=,206,201,8
1491164322000,LJvkt7LiJYi8B9ug5VzYLqjwZUI=,224,205,8
1490997793000,IP5Q4xzZoX0GtrDpbB4umQBge9A=,225,203,8
1490992252000,6D27rqsAmv3OGXnxCzwx3SpMDzo=,215,200,8
1491151455000,3DmlsqA0nhdEe15j4YHbm3fAw44=,224,207,9
1491082118000,t3I1zp8eC4x1NzeHKFa3Py4tknk=,219,225,10
1491070602000,irEyl2bUcckxjMfTFj/yvlMBigI=,208,220,10
1491105605000,fEfUsKWBqTCUNmC5TGnNIQPEh5Q=,204,214,11
1491151328000,C6mGsyTmRZP5ABs4HUJZ6daTV6Q=,207,211,11
1491107205000,TlEEZKMfEUjEnGrVwBKpnSTK6hE=,206,212,11
1490982880000,sL28vTmBINFljLVdHcilkqCKj0s=,217,217,11
1491082309000,TMd7xxhb7JCUSqmQN1VT9PqpJBE=,206,219,12
1491084076000,dzi9O9YO/kHcypTeQbLtYQBEXEg=,215,223,12
1491167685000,1eISGP2nWxuoegRzLDk8Vt/NrJI=,207,220,12
1491214002000,Yk5tfqFDYc41Z1KGPv+QMa+Pwrw=,220,203,12
1491170805000,+mx3HGIxG130GPp9L3xnv8HQSe0=,206,219,12
1491080315000,aQQpKsuj98+t52sTuNOOzs/GTxQ=,207,213,12
1491080529000,zlbfXlSIud8/AKk0ceCW6AfA6iY=,219,212,12
1491172727000,zz/TqYHf4N6u7e/HuIwtW17OH9g=,217,204,12
1491199474000,NPuAS0xA+aj2RwIM+FffieUOEXg=,210,219,12
1491193135000,jTEqDdOsU7z/+TkVYd/rdz2saRo=,209,219,12
1491181636000,iEy8I5+jT+L0+uFhIhSBxaNLatQ=,222,215,12
1491190416000,NPuAS0xA+aj2RwIM+FffieUOEXg=,211,219,12
1491180486000,8hlZz17/LNvL9rAC7qeXfXwxsV8=,208,216,12
1491182258000,iiCjG0/PqekM8k0txqF58rMUyGc=,218,218,12
1491169276000,2SzBmSWidWDH70mkFaTQXdNhsSY=,203,216,12
1491090483000,QGg14k71p3H/VEbiTQGui9DWk9c=,200,201,12
1491081140000,KhTAMfMDvpNjM9lusLWa+GQRtQI=,221,216,12
1491084796000,jTEqDdOsU7z/+TkVYd/rdz2saRo=,207,216,12
1491123146000,XjR8s8mKGpAwJRI2Afc8iCH++QI=,210,212,12
1491077788000,PEUShzYswcAAIGdnb5IaLFpDiXI=,214,206,12
1491090417000,mXncMi24msZecg1s47biZSKMyqI=,200,202,12
1491081407000,TMd7xxhb7JCUSqmQN1VT9PqpJBE=,209,213,12
1491169035000,hx5QUh4PxEnUP2iMLsf5yCp49IE=,209,221,12
1491171717000,NFnrx94tOBL2dw04NGRr3tq5EaM=,221,200,12
1491080728000,dzi9O9YO/kHcypTeQbLtYQBEXEg=,216,222,12
1491172919000,SSeSFYO0d4jHkY+SM7A0NcpkBvI=,205,214,12
1491168031000,njHyAfWlsf9rlG1AwowqMgVWilA=,211,210,12
1491173273000,jTEqDdOsU7z/+TkVYd/rdz2saRo=,206,218,12
1491178939000,hW3t0MqUZtC7Bw4yhjoW+319G0c=,212,206,12
1491130101000,3utAG3mf4MjjAdxydiixoChoKlA=,213,201,12
1491155220000,949QuChXb2/Tf+5DT6PoC/ShNQ4=,222,214,12
1491078178000,JCD6KEcZ1dXPMa8cbfeyWT4JN5I=,210,208,12
1491207547000,DUnEt2c2cEqtedpUUwUhKIja3ic=,206,201,12
1491081103000,DUpx4q/mR5XJ8ZH1j2kZ+PM4v5w=,220,214,12
1491163720000,hx5QUh4PxEnUP2iMLsf5yCp49IE=,206,219,12
1491173176000,4KwuvRur4RTmrvehKpcozVDYFl4=,207,220,12
1491172277000,jTEqDdOsU7z/+TkVYd/rdz2saRo=,217,217,12
1491172527000,Nhb+uv6YM/caCNL5paRgAX7Jdsk=,208,222,12
1491217637000,hMn4RuOPreRfMlSi5Vs2eF5mMvM=,213,208,12
1491180378000,C6mGsyTmRZP5ABs4HUJZ6daTV6Q=,222,212,12
1491180572000,OW60Xk4Pbieoea2QgSWW9OQTlqk=,209,221,12
1491079022000,WwFTUpzTiveNz0Y785UOBqtv2QI=,214,212,12
1491027921000,4zWWgcBVKtHTQ75OpnVrXz8BYxk=,225,203,12
1491165986000,cGsHQ5fdsAEyZVkEOoFwPF3+YQA=,207,220,12
1491025391000,4zWWgcBVKtHTQ75OpnVrXz8BYxk=,218,200,12
1491212778000,QAI9Jb7+xUy4RjFZyJGKkTfPsnw=,215,219,12
1491080285000,BXv1vojg3t9F1blB+o2muRaJZx8=,211,211,12
1491214440000,4o17BGsIOUMs/PGXeWMk3CGbopI=,213,219,12
1491087099000,hk1q6kyq1Qb26FVPHr3qIQHKaHo=,209,210,12
1491191418000,J+RdO56Ly4JHHnqCi59l1WY7nr0=,206,209,12
1491167436000,+mx3HGIxG130GPp9L3xnv8HQSe0=,207,219,12
1491180827000,Gt95D5dEqiZuzUzXfa4bDDp0ny8=,210,212,12
1491180184000,NAGjXS55u2J+VQW3THRQUHPlUYw=,222,209,12
1491082300000,pAM+DbIT6p+G8DMqbq2nXA3FLv0=,207,220,12
1491079270000,BZg5n9hFp4aayi4esB5Kc8wP3CE=,215,213,12
1491169759000,Iobkl7NoyD09zHPSOWWongrHKEE=,202,213,12
1491169363000,tNxy+lY5beagjw2t+DEeEaJLG/w=,201,216,12
1491171127000,NAGjXS55u2J+VQW3THRQUHPlUYw=,206,219,12
1491026598000,C/FNWI1fKg29W4ZZ/IlvwrbUnIA=,222,203,12
1491079155000,XsVqH6YnmsbEbJBZVs/khZGOLa4=,210,209,12
1491182269000,8hlZz17/LNvL9rAC7qeXfXwxsV8=,210,219,12
1491194010000,f5VywPuSYU2yIb20AuOqRWo82bs=,215,218,12
1491179055000,0QSiMPcnsbKqJb80mQPFsFHfL0w=,217,211,12
1491121667000,mAS3LJWMoGgqBTz9gOJ07kJuwBo=,224,201,12
1491180691000,C6mGsyTmRZP5ABs4HUJZ6daTV6Q=,215,211,12
1491171247000,JLNkALWr00vc6qo2r0rK1BsZKSM=,206,216,12
1491170885000,hx5QUh4PxEnUP2iMLsf5yCp49IE=,205,216,12
1491141132000,onHpTGHLi0sli1dHfx3f6CCdYyE=,218,213,12
1491164216000,jTEqDdOsU7z/+TkVYd/rdz2saRo=,204,213,12
1491179713000,SvVHBbgEpUbg+shP/vlCGmpTJfE=,213,208,12
1491203265000,f5VywPuSYU2yIb20AuOqRWo82bs=,215,219,12
1491083078000,QOxdJ96Zrn49oiW72TJmxEkUu5Q=,206,217,12
1491170185000,njHyAfWlsf9rlG1AwowqMgVWilA=,217,210,12
1491087020000,foGzVfFsT5fMFk0wnk8DBPAsJPA=,208,208,12
1491166453000,TlEEZKMfEUjEnGrVwBKpnSTK6hE=,204,215,12
1491192086000,1eISGP2nWxuoegRzLDk8Vt/NrJI=,206,209,12
1491099612000,l2Dm6MC8Xzq6zq0kEc12udODxzA=,211,208,12
1491053873000,gCbnyat6OrKWd5EoZNCY1zSpAYw=,200,202,12
1491168499000,02hD4H7LSEzFL0T7djix8HDebQo=,216,218,12
1491190307000,1eISGP2nWxuoegRzLDk8Vt/NrJI=,209,218,12
1491180664000,jTEqDdOsU7z/+TkVYd/rdz2saRo=,216,211,12
1491098883000,hq6sTJc9TW5XNz5pgDuv2nYtFs8=,200,201,12
1491082713000,KhTAMfMDvpNjM9lusLWa+GQRtQI=,215,218,12
1491149255000,+Sp0XQELvFKTfnKa91e8gV4b97w=,220,200,12
1491219487000,2WiLr9tFWFEb3KIcFsT27Zcr6gw=,206,225,13
1491180186000,5n+zoTPy5rEUIqhSpVtA2J5HIJg=,220,206,13
1491160809000,Xaeyc3ojERstSizNN7bMiaBX+z4=,208,224,13
1491232717000,BcDwiTr4CLzkJWNRJPiW/VcITT4=,206,223,13
1491163404000,7mv2ELzgQZlhqvLMmqkBscN/JK0=,201,223,13
1491191467000,9X3m6/OeTaiy93wzuLBT+yD8QE0=,223,218,13
1491084044000,xjrqP/aNH8CtlBRvL8/FPhMm0Bg=,219,220,13
1491169779000,B2RbvFRhfwq72DWDvcg6bKQu3CQ=,204,223,13
1491160270000,z2G7f2r6zeDeyYJbNldpTgO0d/k=,215,225,13
1491174857000,9dtL9UAenXos0f1Rxnb/zgLm1pA=,209,222,13
1491161588000,HB3XQfLmGURXg0tJ0otcspf8Qg4=,202,208,13
1491237954000,gZoOS+rrlRUXtSZFzDtD+gfWeN4=,224,221,13
1491204237000,fkVpn94crIcrwW8vfb+vbJfsJZo=,200,208,13
1491076426000,szlPv603N1gTXcvjbXFD3ivx4I0=,203,206,13
1491229946000,nIbjYG+muTQYj3qkXZks2wbiRNk=,225,220,13
1491164251000,b8hoT3SOBf1ZXEy4GRAEptE5o9s=,208,224,13
1491192046000,xjrqP/aNH8CtlBRvL8/FPhMm0Bg=,224,221,13
1491120108000,RIWHqlv2bC0pVmQcxyFTqmEjE8w=,200,215,13
1491169274000,GQDeQyeL7se7tjXQbKhpGd5jdEk=,210,216,13
1491207771000,VAay64QNt1/tZAf4z08YVneV15o=,225,207,13
1491082969000,hx5QUh4PxEnUP2iMLsf5yCp49IE=,205,217,13
1491158241000,Dq8CNhgxAwjNPJ73J6vXRziJz5k=,219,222,13
1491120873000,a30BygtATtEftdjKaFjm1BzfpGQ=,202,209,13
1491092658000,xjrqP/aNH8CtlBRvL8/FPhMm0Bg=,204,210,13
1491087423000,hEdYvRS0QtSKnUC08p6nUC0Cqto=,222,216,13
1491062802000,b25WuKe/3IB8NQRuVB0HN9jjJAc=,201,212,13
1491083454000,77XEzgjMyCiEo0FTqzUUvK/AGbE=,210,224,13
1491169676000,GuFEveXru8CZAa++bVRHC0DDM2s=,213,220,13
1491168757000,ik8lEN++E89WWPaw+/bDTZcsFSo=,215,219,13
1491190160000,cLxMxv4Cr0g3Qkh8hS4ORUBU8CA=,220,219,13
1491161842000,Xij2f8tefl8aEadXQECHU+Qudqc=,201,219,13
1490999300000,GuzyCBXl02zXWE1AJTr1C9LiWoM=,208,217,13
1491169255000,iIGapcI+vk8JtLD+Cz6qPmiGTt4=,223,210,13
1491131467000,iIGapcI+vk8JtLD+Cz6qPmiGTt4=,223,205,13
1491180378000,gw3wGbaXyTl+qdm1nonHn+8iQ3k=,206,219,13
1491171412000,koQkmvzkswAqF6734DuaO9PyUcs=,211,220,13
1491172606000,o2BCF6GUKzpLzDTdqbGWiuUK+bQ=,217,218,13
1491221806000,Yk5tfqFDYc41Z1KGPv+QMa+Pwrw=,216,219,13
1491160104000,ZkEP1mVURlDVD715TfwcsMQzcxo=,200,208,13
1491161323000,QKq4Z93p9uxlbK4sA0HkSbNF+eU=,223,205,13
1491170179000,Fin1CNZ4m1jIS6HLrS/FSEg5RDY=,204,215,13
1491165921000,IruunCnHtTOiHhMe9JQmE+1gEGc=,210,221,13
1491064640000,EUkZ2Mk/SIbz0zXC/sFKZmk1Kls=,223,221,13
1491105086000,hdRjSikiT60I/nz90a3b8v3ajRc=,225,200,13
1491170619000,UKLYc1Iy+ueUZcIMzGoOvsKSku0=,209,221,13
1491162771000,hW3t0MqUZtC7Bw4yhjoW+319G0c=,218,207,13
1491165555000,4gzQQyT9hioaGgFU/MoOPslMwEE=,211,220,13
1491229434000,jBdoINycHJwZ2xD8YD1je9pjTyc=,225,220,13
1491179107000,tg1r7z+2SPeN14ikR0zihylqC6E=,202,223,13
1491092355000,C6mGsyTmRZP5ABs4HUJZ6daTV6Q=,201,209,13
1491232084000,IlXSt/i68uf5Ie/FG3tw4K502p0=,214,218,13
1491213460000,wKOZs+9rGmLJfoMpMsHeabM0zGU=,212,220,13
1491131586000,RRe3bKfEDgwsoxG+DpMyB1EpC4c=,225,205,13
1491149061000,aCoVu1OFCRmuvSSdXDBNi8Z7+yg=,208,204,13
1491082473000,JLNkALWr00vc6qo2r0rK1BsZKSM=,218,207,13
