ts,user,x_coordinate,y_coordinate,color
1491197450000,OsnDa+2E+woJy7TN3U87yLQrbu8=,788,877,0
1491165956000,9Xi/OdVn27d5PZbV6nVoJ4fVrls=,847,881,0
1491159594000,AA2nVzw1RBBx9OSYQfjzLM58ZTI=,810,812,0
1491146414000,wKatlxf1Dm3E7DMBULLCSvD9X+4=,787,863,0
1491212148000,wYaun/vjaHVL8czl+bGjRSiD7Xs=,820,816,0
1491153133000,phwPko7MEzB30ZnoMrxLpMd4tI8=,820,791,0
1491148467000,TyMpHEGCTrj4qMmAUbjtr/jCBbg=,866,852,0
1491158690000,/Aao22Qd3r0Ws6klrsQiVwdJEkQ=,800,814,0
1491151456000,0ZWOecroiRwcWwz8hqmPvYt9Xmw=,825,790,0
1491164245000,K6ZOdVAkJzE22yA3LUfmCHCkW90=,801,822,0
1491229995000,0O9jLb8sRaYV29+6M0+6hNBiOYM=,816,838,0
1491209239000,eGvFbL75dGXmLYGkggoV82UosmE=,849,796,0
1491121857000,y6VGRx2mKU9mOibcgY4eRlLBnRo=,832,793,0
1491112190000,zNr7sm+yflZEKRgeO/hKOlLpc1M=,831,869,0
1491002062000,/Cib59YpCH1QOqQlR8fDr7yI2eQ=,876,801,0
1491158979000,eOKF1tYe1UhKR/gp51nlvnjuggM=,808,821,0
1491183479000,9qa1R5FTi5WG9O3uqHgy/1zG1kA=,858,841,0
1491208777000,4f2/0ttZHWqJ77SM6HSQdN3afQI=,809,816,0
1491220383000,eGSIjJ7sioJMe9Hd4zJpfXyOfNQ=,821,860,0
1491225666000,zztQmD6PgYW7BynvwY3ohxOyAtA=,811,848,0
1491204426000,WPN4/FYisxcKxBK0/DFJvhIJFEQ=,817,811,0
1491108687000,epyfBhW8YcGI7/7f812fBiZi9Oc=,860,819,0
1491210472000,T7GLJJwkJDYT+Uio1BZBvP8B2MM=,834,808,0
1491144705000,4Fg/SX9XZVjQPOaJGUM3NEC0umo=,822,793,0
1491174569000,6itFfBERKuOTCSF+xQohK7TM8SU=,817,814,0
1491130725000,hAccNyvPk1hfksYoSPy8JHbl0P4=,847,798,0
1491175320000,56UgKqP/j0eWftACEQybTSIBC6w=,785,871,0
1491095105000,k29TC0kQ6SL8ALZIwTmouauJLDA=,845,864,0
1491184739000,lKMj4jEaBe43m9/HLEbBb/lj/Uc=,849,832,0
1491235958000,CGk4LC7TMQE9wqEsmxRafq/J40Y=,826,842,0
1491181785000,LH68qKdEl0y2mH7J7HIP2t3EhbI=,805,794,0
1491205167000,6vUgPTF1RcYQDB0D9x07rrPXgOs=,839,810,0
1491190752000,IlRz9fihVr0tk6nG92kdvaxHUa8=,859,792,0
1491196535000,3vJ0VFtdfFial4qzZi6sztaVLMs=,796,825,0
1491160667000,xnUplZWRaSi4qTvpPmMGpMba9vk=,837,788,0
1491147028000,j1+79bkI+scUALgaG5UZ0rHIBUw=,863,842,0
1491234377000,to3HT2emAM/pkmfYm0mrlzxTGuE=,797,819,0
1491184832000,UEJ+sEHdx/U0lfjlrY+HnpJ1icA=,825,850,0
1491110809000,Lx28O/PWAOgXDfLMWw56a5DGdHI=,852,815,0
1491139147000,qyCh9+cKj5NWsr84DkqENwJQuB0=,804,855,0
1491153251000,BcIlU3pg09B8P7snLjHDSCPrWHg=,785,844,0
1491080653000,7j3uDRTXJFeGZTX0Uf3yGIptgv8=,842,811,0
1491151515000,jsvXfkbwU2/dhIS9vwGj+Vu9gEk=,823,790,0
1491131466000,1j3lK6I+JBNYVm3JiFXU/ioZOmA=,820,878,0
1491122833000,Kr38v7N4wRsaSo7O6AEcVIyufT0=,874,842,0
1491131443000,AN0Aq6gi0aZ/pMx+4cdsvm+N58Y=,847,798,0
1491236570000,XqOODT57+73HRihD5YyzU8VefLM=,840,817,0
1491077497000,bVBDNd0XHYvaDwvrGmTrkghrkKs=,803,855,0
1491209531000,dngUehZVbNkTTXvtOgy+oGrglfU=,815,841,0
1491215231000,WV9sxOsg+08ZjUobrT80pkIAbaE=,827,836,0
1491111134000,8t5xA5syw4J0PdfuACtQ9dSRegY=,834,839,0
1491144470000,GIU1HMn8z1fxcWFJgerUVwKpOGc=,871,782,0
1491204551000,emnqQ4WxLUgjxkhYYGT6B2DXssA=,870,804,0
1491181107000,hVbbE7M++mK6m+Qqz84OsStYYLA=,809,820,0
1491099386000,0v2yvUTFkWbMZZ6jmG6KGU9bCSE=,842,827,0
1491159428000,Fv2l19MtANM47MNR79qM0Ooh/zY=,804,815,0
1491163763000,z03L53F4I4cf/VjFEOZOI/NY2tA=,853,804,0
1491126577000,4b+VMlkUpsP5hX2mmISV4MRJRGE=,839,854,0
1491205539000,K7odgrhKGNsK44qaK/9T1Fux2OQ=,816,829,0
1491127873000,O7hPmhfmm0HSPOCP0++ImQNltz8=,811,852,0
1491117266000,AlKnG+5AMA25acDaROzn8crJ9lI=,841,789,0
1491164406000,0Sseh6idlAciVbs6o33ES39X6A4=,805,814,0
1491008297000,UsK0BKcCjw7wORp3X7m8H2FJNiE=,861,881,0
1491103108000,zoGv9WOQnuvn6+JrkV2xh0yCSLE=,855,816,0
1491124451000,rucOtKQCg/MOfJxy70ou7JScgRw=,833,794,0
1491185021000,YxqCvQV2opNT2Zcqr9utQEj1iCE=,847,812,0
1491216879000,9LwqHj9j5FeTx5bKfwGdW+HlI44=,817,831,0
1491228871000,zztQmD6PgYW7BynvwY3ohxOyAtA=,805,848,0
1491237512000,9qa1R5FTi5WG9O3uqHgy/1zG1kA=,864,834,0
1491127461000,ZUMToOIKRM+wgD77NXlGTucD3GA=,829,801,0
1491115935000,SGVqK0zzdWITbHdX8MmCFYIQTOY=,826,782,0
1491162360000,K6ZOdVAkJzE22yA3LUfmCHCkW90=,804,822,0
1491179006000,rlajWIQ9TvBc5cvsZ7P+EvFxXjk=,821,840,0
1491232331000,Di+yFr/h373L1SEH7OAF4S4YiLw=,850,833,0
1491175801000,QScDibYFX6U0xCROE1blPiuCLw8=,805,814,0
1491147869000,tAvL1DU8J2yA6yG3+BE0Vuo4aI8=,825,794,0
1491204797000,mbcuKuGgXxmyxHUogF4aREJjN8I=,795,834,0
1491103574000,onX5R9NrknfFdFA8VedUKELRQTo=,847,814,0
1491221463000,j1+79bkI+scUALgaG5UZ0rHIBUw=,859,843,0
1491209074000,mqkKrVaTEAUgtjnyKeuSb13LUfk=,811,816,0
1491031455000,NF85xPVcbeTesd1ncXEMezFn/68=,823,836,0
1491018120000,LClECat2z6R/Lybx2PcQ4rR2VzQ=,786,800,0
1491221374000,+rJcRWo9kl+5eeCjS+rWkqx1PGU=,835,810,0
1491156709000,Z4ucTvr1Fs1qSPyCiXRzaGoV7Fs=,850,817,0
1491147981000,azu0SmkY8nR2maky5pGkhru2d10=,820,795,0
1491159280000,q6r6vFkP+C/WNO4ZvMVhrg3zzUg=,824,793,0
1491158334000,adImHhOgdqcao52bdSq3R8ENiZQ=,880,875,0
1491187514000,WdZBuDDH31daUmbTT+C2NxgunXo=,808,822,0
1491169607000,suukrLZLR4J0aUSfSr0rv2QuyJk=,859,792,0
1491114272000,2DgAMawI/Hw1fIosFWwammPyt8w=,849,811,0
1491212732000,HALCkiRm04Lk7QsCdfHKvoKi8mM=,807,856,0
1491088066000,Me+7TdPYaIhyQRYaTbS0iDAAVTg=,878,866,0
1491089561000,4Rsy0t842iV260AKL78p1NdFPkg=,800,856,0
1491157715000,laGnD5prNtUrnnfL1ppHjD94f3o=,878,782,0
1491233171000,tS0oU3lE8rbD6GNCKDgkkN/PQ80=,821,814,0
1490990999000,CEqCPGmbaSCIHklMjXl/FE68nAY=,784,856,0
1491197611000,msfGgqEUG9as/1ObFV2YGUB0kpM=,832,831,0
1491055289000,+HCt7YmB6mOWxQlPqELB8uWnQRs=,850,877,0
1491219744000,VnO/VmI0UbwKlTJBM37iybI66MI=,872,880,0
1491206219000,dngUehZVbNkTTXvtOgy+oGrglfU=,814,815,0
1491158816000,EhfCJgRPMi/hbMJnXLWaBo7Eeqk=,790,789,0
1491134879000,WMeWmful9rj5RweIIdsVj5hJCJg=,850,802,0
1491163926000,ywp67erEHAgRcQRFEIrXRhxHjyE=,805,814,0
1491037975000,y+kM+4/SVPzl76h94JoEpZpf3sw=,792,821,0
1491096668000,QrsUCIlo3xo32oRWOC8aEHkG+oY=,807,801,0
1491231663000,ui3ogC2ZJ13r2tBv0CjtwqTo630=,811,820,0
1491194855000,60jvy8a7A2kzMYlrz5l1O6/gNK4=,841,877,0
1491066324000,JaIBat3Ln5a7UjP07lyoUhXRhB4=,814,841,0
1491225448000,aXwawesuCSvIFVMQjoaDzjS/H80=,809,814,0
1491172923000,FpXkBuIf7HMHKHCrv29UIJvzu2g=,864,802,0
1491209646000,DEJ3xgoPaHf7EshbVvYieARJKWQ=,812,816,0
1491162833000,0O9jLb8sRaYV29+6M0+6hNBiOYM=,810,816,0
1491158255000,p0q3nxP+5C+SUfKL/fQQjpA5jhI=,854,802,0
1491165908000,ecXTvcs1hfMi+QfvwB1bWyRp1lI=,840,880,0
1491199969000,soavnnmt/G4Tw6kmI92vgy6RrJo=,857,856,0
1491005330000,Bru1CyvrpL1KNAO9qHHb/Fak088=,850,787,0
1491180282000,uLg6QaNZzjJzyuzzo809MM599BI=,831,808,0
1491133185000,GIU1HMn8z1fxcWFJgerUVwKpOGc=,875,799,0
1491185599000,hEKwqQPHboTjqS17kR3DyYnjmFc=,797,817,0
1491182693000,LSUqhJDtn1bA1iTfdSPTQQ3JrBQ=,804,812,0
1491013712000,g6lFqbUWzxq1Knu+GPN3N5XJ820=,786,827,0
1491160313000,rx63aeEUT37a1So2dWuV5CsVEfs=,872,880,0
1491101924000,2TeQE0WYo9G1p8eiQAxLqQMJ1es=,851,810,0
1491132249000,hhZR6asC6wTV6Nzs2lCMnkRmY48=,848,878,0
1491196290000,q+xjcpUwuwyyvPkRLDNNLvMCFCU=,851,820,0
1491106254000,agXAKbXoxF5+uwGJV73klza+gmk=,840,819,0
1491146896000,uZyO2WONwk4VJlreEGnlcaEyB+4=,870,788,0
1491055616000,16AM4FWVxoI6lc6vo5e8kEIaAqs=,803,853,0
1491173605000,kSwlfIe23FvdYlMIEvmGAGXfh88=,875,801,0
1491128198000,aGlSAryFFewPVsu77mJCBtKek0s=,836,801,0
1491125117000,55KQ6aKNFRhueAi+Z5EAiJ/mRZo=,845,816,0
1491228866000,t6aD800v7/hcBKe/msflxBJlD9k=,822,876,0
1491107920000,oaTMwaxrV7V90zb101+aaFFM+3I=,845,812,0
1491182723000,CyvItN0Crf1Ssp7nlQNd/HbUPTA=,805,859,0
1491145633000,Nrma18sqhU/sSG+gQXbQAfUC2n0=,881,802,0
1491131536000,qpZRsCvUxUpp4UWPACvanCmd7Hc=,849,799,0
1491143193000,IK7anCC2uhbWgzBlSYRDX7Hlbxk=,822,790,0
1491220524000,JIZ/jdQhJymBeCmVka1mhRFWhak=,820,806,0
1491185378000,Snp4P4KUWUFrrFwt/fu6W0Vs280=,792,829,0
1491174506000,j2s99gGufKx7kzS3t8tPnPTFgAY=,873,880,0
1491158642000,6Pe9J+7+utmDOl8BPCGhn4BzSao=,823,872,0
1491154921000,q7fYUCUvoGeI9dLqWf+aHfZWayw=,803,815,0
1491228217000,bf/px0CVVdGWtvnKMTCgKjm+7jo=,806,815,0
1491129336000,emnqQ4WxLUgjxkhYYGT6B2DXssA=,827,798,0
1491183388000,+MudKgdmtpIbI+yh+9gjB43d6Qs=,805,855,0
1491065486000,kfqt/wwpZKCUDexsQzPzzCCDjz0=,865,872,0
1491162436000,jI3QBjoiRmt5RGD/hZY0TCsKhOk=,790,797,0
1491176817000,76xIm3JizS2ND28IRIPUmqgtF8Y=,835,808,0
1491102360000,odqs42MMpYsusdp3jMa6Cn3AuKU=,854,824,0
1491147600000,I43SGg0B3jax4u/V4833ODz9JSw=,876,882,0
1491172433000,j2s99gGufKx7kzS3t8tPnPTFgAY=,874,880,0
1491186703000,vNafDzUETppJRqOCQaOuX7mh1x0=,817,829,0
1491224813000,JIZ/jdQhJymBeCmVka1mhRFWhak=,822,809,0
1491100655000,fTZ1ViaZLIwU91yPDrOFQlWZHVI=,848,825,0
1491133709000,txYdPHWojswKp8GYYPF/dTSnWE8=,843,879,0
1491210129000,a5bZbdkbWJs35Fa0t3QsEMnDPhQ=,862,843,0
1491115925000,p56fqg0amKKQONcz5E+kYAQO5JA=,849,812,0
1491136500000,TbJ6LM7u+opUMIKfMa59JR44gOc=,823,881,0
1491197355000,U7hu5N0k5WVOJAucXMFfyGcMcoo=,880,882,0
1491169766000,PTFjGZtZAHsV5gk6QTmiAmlT5Rg=,795,828,0
1491153245000,HykdXRiAwJ8BulO49KB88FYlP2Q=,853,804,0
1491141958000,KEayUM3Yta4pwSalrrdOB/RzZTA=,854,802,0
1491181856000,rQSYleY3oEQ7/BPkm/0I/43HvR8=,835,808,0
1491152504000,LHxnw/qESlIoxPw/XW+At+Pd234=,814,816,0
1491103521000,DIK3fp5aa9TutapvwV3HAywMCYM=,857,810,0
1491203997000,Kr38v7N4wRsaSo7O6AEcVIyufT0=,860,843,0
1491208863000,7aldmkFNQGqmFjOv+FwYpP3udxA=,814,816,0
1491151562000,5ezSMc8p/CL7mSmNoqiZ3suvUZ8=,824,790,0
1491114514000,pUsU1h9yHRVz8o4lNqAdTYtPDBc=,878,824,0
1491013671000,8iHB+Ruf+iJylPbn2bxBObDXdYE=,821,809,0
1491067562000,JaIBat3Ln5a7UjP07lyoUhXRhB4=,816,841,0
1491187666000,/YNdHWQZGF19BGaObnxX87tINAI=,801,876,0
1491141489000,06kyL1yCeGXTMgfEGXsvRVKoED4=,833,836,0
1491159919000,9Xi/OdVn27d5PZbV6nVoJ4fVrls=,856,867,0
1491000243000,5MJL6h66/WYjbsu8yH3WqFljn78=,803,829,0
1491200272000,wZWN+Q78cQYaHOHHRfpI+6CeGGg=,874,880,0
1491226198000,xw03Mc/ynskFkgjekZ4SCt3/hsM=,811,816,0
1491073168000,/IIeJXjZaC29VlztSI5fAtgAgLI=,799,846,0
1491226176000,++2sA4EI7im8sARsTnyul95caJc=,783,795,0
1491102261000,D+T/1fF3oW6cyw6F8mXZHKymSu4=,845,828,0
1491059002000,CL61Y7eofUXSlU4F8ZmokKk046w=,802,850,0
1491144756000,dWV1wMym+kMCJ8j7IVUAIMo9FTU=,849,815,0
1491217581000,BNqlJY0dDmhXyhi43RYLpbxQGN4=,859,792,0
1491187435000,VqcYDn4fTEBQ050vIop5Y+tUFUM=,875,880,0
1491105516000,ctFae/lzkdouDgeBpWeIyQryYEY=,853,815,0
1491099954000,abxsRw0CtxfC9F+iKGW7V0inOAY=,844,830,0
1491229943000,rYb9HKeqmyKolojn+A13xKxhObg=,822,815,0
1491161467000,Ywc5Uyctf7wqBROwsjrLmEHHYos=,787,792,0
1491191147000,ecXTvcs1hfMi+QfvwB1bWyRp1lI=,832,880,0
1491219285000,Kr38v7N4wRsaSo7O6AEcVIyufT0=,853,833,0
1491189924000,+WlCLfzjIUZTCTALENfTLHOK5U4=,798,816,0
1491169664000,dkyUgfnCcki8ny4s8be0y27GmWg=,823,833,0
1491228331000,bYeNWXmgjnabkEo7bkiNsN1W24Q=,821,844,0
1491152387000,1j3lK6I+JBNYVm3JiFXU/ioZOmA=,845,880,0
1491164931000,dkyUgfnCcki8ny4s8be0y27GmWg=,793,823,0
1491176457000,CcY0PpUJwqtgZ2oOCFmBXr7W1Y0=,835,809,0
1491171545000,to3HT2emAM/pkmfYm0mrlzxTGuE=,817,833,0
1491138366000,TbJ6LM7u+opUMIKfMa59JR44gOc=,830,882,0
1491186329000,a4mE9uOzvFBBdnLmu4wxie60mMk=,855,853,0
1491180324000,MNl1HuhEzkcsbgH9qUzVKD0aTZs=,804,876,0
1491236306000,EN5P9IItt6MnyLV66HLKpk2zd1I=,802,818,0
1491065510000,ZUYMU30A0qZ6Em9TAW7c5kYLmaE=,863,867,0
1491159199000,z2oMqyG24IZndqDH2xe58WRxOzE=,805,814,0
1491210780000,j1+79bkI+scUALgaG5UZ0rHIBUw=,864,836,0
1491175096000,0t22ecbswByMXDbHwv8KcM9NL3w=,828,836,0
1491062125000,ULJUR30Iw95nN1b/YR3j9E4IVlY=,852,868,0
1491224682000,8X1OQGHwhmwrrNwjOs4dZ7H73Ps=,795,818,0
1491237633000,IfS9hLXJ7iIhLWIvZ9pwpO6s7Ow=,826,842,0
1491169789000,tqzFEplCcZyjOVnDn29NUKehw1Y=,807,830,0
1491137622000,d0qsExvgL1rCxR9dUpL6nFRZCkQ=,863,799,0
1491111021000,oaTMwaxrV7V90zb101+aaFFM+3I=,861,826,0
1491101578000,yL0ovBUu8J6lmgm6vWee1lc7Fvo=,853,810,0
1491159668000,r21Qmkm99jzQVbZptJTXMd4lDvE=,863,803,0
1491189287000,4ocyMT5ALsMOztUVkrAStTPE/a4=,826,820,0
1491103004000,rqAAAWfNyKm2VTpf+JEL3qUmt94=,858,824,0
1491232128000,TnkQ9SJ6xWBpYyvnJcMWGPhhcvg=,820,814,0
1491232223000,MpamWkhX+tOh2m79ql7HjBAV140=,838,857,0
1491209094000,VnO/VmI0UbwKlTJBM37iybI66MI=,874,881,0
1490992468000,E145m3+JxfzR1sRJkgCFEDiMuf4=,788,866,0
1491000259000,/q5RlQG3mu9W+xXbl7b0aamhpqo=,802,822,0
1491205090000,YaUK+ZUeik5lPXDAzmaPsnraFGM=,806,814,0
1491171691000,DhN2lgArXyrWKFlZfMDEBEaFJPE=,875,803,0
1491209939000,ecXTvcs1hfMi+QfvwB1bWyRp1lI=,831,880,0
1491146064000,D1R4YZdCggOpTNC2YUKajjtfNaU=,820,790,0
1491108227000,oaTMwaxrV7V90zb101+aaFFM+3I=,850,824,0
1491207499000,YcSH9tHMmMUeM03mQdmHOvt3VnU=,796,819,0
1491157541000,cK/hgz1DMiBNFovbQ5W42N3oEhM=,815,813,0
1491192353000,PnRMhp/nsGlf7WQY+NZCjpNw70g=,822,852,0
1491161852000,9Xi/OdVn27d5PZbV6nVoJ4fVrls=,857,861,0
1491199216000,5MO0b2mEZCRH5FYXSPaILJtqt9I=,814,881,0
1491142318000,WvCJmC1zFFhO2ZatMthDhvNypPU=,874,801,0
1491170466000,Vr46nTFdWrHmoA7pvKofmpxCaX8=,810,817,0
1491215502000,gioYOGbl7dT6pnbI3gJeOxGu2Vg=,816,837,0
1490996489000,cLoATB+EMRjWNHJEK/0ylgRY1ks=,848,845,0
1491022723000,BrHSu4hTGEWppCqU4kHWP6OOlLA=,810,847,0
1491085944000,ardakKVODkYGbnLAsurkBTLoYmE=,812,856,0
1491229491000,rODDFeGDG7Q+q89wfNmAWkLKZyA=,797,838,0
1491114855000,jSbCVRROcN00sbqZbFfxPCvmldY=,849,817,0
1491224643000,7M7WZXK27uUEJhyiUFJ6t4Qp0As=,836,809,0
1491208609000,Kr38v7N4wRsaSo7O6AEcVIyufT0=,864,840,0
1491110356000,GKgZzzxR+V00xfxZee9YaZ2asfY=,846,821,0
1491203030000,Kr38v7N4wRsaSo7O6AEcVIyufT0=,851,833,0
1491159257000,UmH/Tw/VIjUa41FpL3HyIv+nohw=,789,794,0
1491230101000,3iBMrBlabPgNn74+55CMmombiWA=,826,844,0
1491200847000,ecXTvcs1hfMi+QfvwB1bWyRp1lI=,836,880,0
1491183140000,RzRHQuHds/V11T8gikEojI40af8=,821,787,0
1491121121000,GKgZzzxR+V00xfxZee9YaZ2asfY=,855,817,0
1491146196000,FO2sXeuRH0ycIxbY3MRtfSE6DHg=,792,797,0
1491065000000,s2SjdwwfWcMK9touCoRzpiB0VUc=,799,797,0
1491159460000,eT6AV96Vh4zPEA0ZUa4+OpHygJk=,790,789,0
1491107529000,JLTxzaqoZGRdEJPkzi+uATk2gZo=,785,797,0
1491120052000,aSGKyluJTNNWEAeJDK68TKaGCwM=,860,792,0
1491102881000,rH6OtV5WqwIVDvyO9apkTe41yh8=,855,812,0
1491153129000,r21Qmkm99jzQVbZptJTXMd4lDvE=,859,798,0
1491103649000,kGHGfJMFon82DlWCYykWkgq53A0=,862,824,0
1491151336000,aIvJB1qngv6vsDZ+aMEkE8WzG5U=,800,879,0
1491227454000,Kr38v7N4wRsaSo7O6AEcVIyufT0=,859,843,0
