ts,user,x_coordinate,y_coordinate,color
1491174381000,io4yT36fm+a19gpfxhm7sQeaCVo=,516,527,0
1491172659000,eBH5i+FVsd/A5FLStK9ui12gU38=,504,512,0
1491232574000,G9rtDDWZ7WXDgiSpC90Sx5m54kc=,486,511,0
1491177423000,e3rlID2GQdwqCIt9I51olv1gjHg=,502,499,0
1491236092000,I0LabGbip4PlORDP9DpJdtWUqx8=,479,499,0
1491112442000,THoh5zh3z8drN7/u3Io/Xl0kBvI=,526,464,0
1491085191000,YAdaCXJxSlTgqdii5tGNapHdelU=,444,471,0
1491175906000,/xQHL0A+RrOtHH25HjppVGc85cc=,505,525,0
1491161626000,E1ZtPJlcJCvFfi7F/jdYAIxc0jU=,477,487,0
1491199056000,HCZktJAc90bam0Bo1LZJltLJllI=,506,463,0
1491127274000,ikFouxjn/sGaSJjiZ18lpX/Wy+I=,475,503,0
1491195509000,Z/d2dwMcm0VGFCqhK6F45l0sBc4=,512,513,0
1491151071000,2OiDHX+gXLQyYUmxyejoqFrSC7g=,516,491,0
1491156299000,/sv0K+z1+f7VhpwEm8uj7LI91Mc=,485,497,0
1491064916000,nADo2lzyXTM+Q88VfPlDL6RzeW8=,442,527,0
1491233193000,xysz8lkPXgOSl3inYa2C1xT8YPM=,460,460,0
1491090790000,xiSgn+7en2J9paSwWlVe1JWh5Bo=,432,450,0
1490993290000,WZ93iPe9dsjTJrC3gqAGtJf3as8=,478,490,0
1491107523000,oN9lJ3xeXFU1I9e8CciTCo15NMY=,443,488,0
1491110231000,ap7PJu/J55XHBnkvSb4FNFopwDQ=,471,501,0
1491108051000,7B15lqmhBGKsP8YPrl2tX54i4Kg=,500,500,0
1491224988000,rW0HmzsZ63CQVDjas41LHnG+9Y8=,495,487,0
1491193859000,t6zucHgmho6Ee3d76fbJ8S1XHNs=,491,488,0
1491236631000,bVLPKWJMR/BC8y49Q2HXUV+bYa4=,473,501,0
1491230587000,i7Dkb2M41dcdZMEzB1OKa2G+69I=,503,477,0
1491209314000,lHqBSPVOMPCnayrKYSOtbtRfrK0=,476,480,0
1491166195000,lid/OT5lOFSAvT6b/Ms4QQLmL/0=,519,479,0
1491186457000,1dsTB5HAU4z2TVTtQRcMjQU1RmE=,523,464,0
1491183819000,dHYo2gJjMuO/CRYvTpvqfs57GRg=,434,491,0
1491158645000,znBewEqXRvMHRn3wZLvo1CtlKtk=,467,525,0
1491162254000,kVzdyxqX8tcYOnkn4/Fn3qd44p4=,475,505,0
1491145587000,KFFQVShNojmnG+KqNPj+eREk4fY=,447,524,0
1491223064000,jvf5k16w4fhI39z5VYFSrcdq+GE=,492,510,0
1491151722000,bhm8fKO1o6KqFFs5cEN9pcx2o7I=,460,488,0
1490993093000,N+b4nor8YOLhEBJVO1iZR/c6vJw=,495,525,0
1491024806000,n5/cMqx9F/QKYqiXficxM4QKH2o=,475,467,0
1491223910000,gXm0WFe19GpLrHG5hMsrJth+vF8=,520,525,0
1491006248000,8NfqXx31HamMLBAxwdneI3qtsYQ=,512,527,0
1491111556000,vUB6zyQY6Q9CIFF85s/KWyUpoRk=,501,514,0
1491212550000,iy7Xr+ybCxjP4NQQwAAzCi67Z/M=,450,460,0
1491147383000,SrrVf6URBUxXrmTNO6TLEydVVCc=,443,463,0
1491109446000,r0RL9IqZFseNICP+ExhPMj4L/pc=,480,463,0
1491003300000,omBI69TWMIdsaFBvMeaTRcDPbV4=,491,514,0
1491152627000,BboYto9iXvYwgu3VmZsqeGk96Ww=,512,501,0
1491175305000,lYmzRal/DuDI+px2tCvuuN3k0AE=,477,497,0
1491151696000,QJgq8VF44E7aPuXxxJmFyxuo8BY=,489,513,0
1491163571000,YFRz6xPxmpeprKFCxkiQVMQqKb0=,460,496,0
1491233777000,JX1qtrGtfnEfqd3kQe1UyJqGBBE=,460,487,0
1491108357000,0p9I1tPntk4sQEthrwLdE2/T4DU=,491,514,0
1491236147000,l8qrPoXDsYxRZdnYbc4VNc5mrZ8=,515,487,0
1491150916000,9wpvbaLUMRfCzUvZhCyRy+DCXnM=,499,499,0
1491167592000,FCfKBKDY7BopNJaV8vlNfwAON2o=,516,502,0
1491236768000,O5MW98N69UPEI9r1Mal4hldL6Hw=,504,500,0
1491008585000,x/zFlX/mWepzZrvOh5hMBuh0UnY=,491,500,0
1491210047000,nB9l5jxS1fXjSzXCYeWT/NOB0Aw=,449,524,0
1491152543000,2+Ip3arKn9ehn2bvcDk8jeVxRmw=,498,501,0
1491191404000,VhF0Q8yF0RvciGUBkS/2nlBK5uY=,430,428,0
1490994297000,yZPpni2ZVAcJGM1Q83LaONbrsf0=,515,521,0
1491139535000,h8A5kz4BPtprLv/DSzjQy+RjJCo=,501,500,0
1491111272000,8Qrs2ymYQNCgcLMrkVtOAJPBFog=,460,488,0
1491167876000,39CRHNZ1tPiaUzhXBMpR7vNtyI0=,485,505,0
1491228006000,JeNY9jqR9jbKVyCnA1G3YzvH6eI=,506,489,0
1491189190000,j7DHBYgq9Srk5l30doaK+X+K2p4=,510,463,0
1491005011000,5fPwjiTy+ct+fGMhhjlpJkTuO2s=,502,504,0
1490992880000,uBEMDaJlKk558dB7e7t90GMkQv0=,493,508,0
1491012453000,lbDiXX0G9x8d9grpoi09fimatQA=,492,509,0
1491150673000,F3XqbIqSTKF8VT6tXiMF/IFzXDo=,512,523,0
1491142122000,avzI4s1XKcsVs/EmOr9oiBQ232I=,467,495,0
1491226830000,7uJjTwxtMNaU1YdK+aYttzmj8KA=,503,518,0
1491023769000,DoZdFCCjh+MtsF5pKxaSWez8IyY=,436,478,0
1491237561000,GVABc5UDV3BkNp67JZDeQJJ3+20=,466,524,0
1491209599000,9QBnmybvtDRM9yBmxXtpidbW5Qo=,443,505,0
1491168044000,+xEpGKAuEThrcK0zP73bXaQfgHo=,497,488,0
1491049623000,YU72QDrpoyooVXRg1Iwn5PCFZ7c=,465,479,0
1491152433000,Nggo+FsBgovn/LuYUtWLkLPgbfw=,506,510,0
1491188499000,lhrhz7TS7pIcf37aNvisMIthI4U=,437,485,0
1491197215000,eRUFnHPfC0S8pmw9NRZFXB1q/zo=,433,480,0
1491097226000,GPfkiFNteaFzzA388dYmzfAMgks=,447,501,0
1491209452000,OdFTuPauIvsmekSM8mUtLQeXSbw=,489,486,0
1491133430000,S5d+SJ8PoVahWjiIUKCM4hUZsGk=,478,482,0
1491004862000,Zpm2612eu7xcQo/UVankXlaerwA=,488,505,0
1491128071000,Fe9uXnteQY14tQ9OgIw1ODnhpuQ=,452,496,0
1491184020000,H65jcZGnyOvskRTxPU8D1IoY63E=,499,466,0
1491146517000,VittjG1GTw+RrgFF1xTg3EoH9Uo=,484,509,0
1491195327000,DLbULcXAhGDONifZA9LlX4VoAgA=,505,501,0
1491138649000,1dUySeNv38UOsuO+JWfLYuISAto=,469,522,0
1491164387000,4cuKF1Zq9Bx8zBcMfXVhp48Rk/o=,512,500,0
1491203575000,D/Zhl/yHaTPBYBEHzN9wnJGU/cg=,471,460,0
1491228232000,K2GZ1WJoqXvXhB6Wp708gsY3mEg=,447,493,0
1491200249000,HGk2TXhFrwLo5LeasEcsKA/YB20=,443,472,0
1491172520000,qvbBf0vPmGmokEiXfWgrDMdehjQ=,472,513,0
1491214860000,xURkeLfDkOIWFKSO6uEUPYJSETY=,517,479,0
1491201089000,TP1ZLZ/4Z33VwOIt1yktS4uwdY0=,489,461,0
1491170574000,6lqxi+Y0xcV6RuHN4LXCk1CTuJE=,502,524,0
1491178028000,DWxLQdVKsbne/cWzD1kyEKPOgTk=,433,485,0
1491142522000,NCnyRc/Rt7caRJT/8A4BZ6XaPEw=,440,513,0
1491228655000,AcChaVihhkVFe/L+aEvxNGybelI=,514,500,0
1491165217000,cno2fxLOePqt4FzNWrKXa4ijhTY=,511,498,0
1491178548000,iORL4ITgH2NIqUj2AiyEggZgokU=,456,492,0
1491180280000,OALQI2f8ZwDUEDaPExyL7SfIyyE=,489,510,0
1491178794000,ErH6mVHYhoZEZVwjyRPv+sPCTTc=,459,490,0
1491106720000,uUNI4KtWgOFowqLlPBOZjlfDtaE=,526,488,0
1491231211000,PybZND7B4vV/KiDngzVUAd0L52Q=,491,522,0
1491142163000,LFrSnfBqbCBfljaNFMQSCVtcYyw=,492,491,0
1491196084000,PLdv5byn1Z+8gahHSN4GzxvyPfo=,482,513,0
1491166782000,GO8RAyrkReWOGevKQuQIyM5Cvvg=,465,501,0
1491108629000,yYwxQyUkj5feFhioKZdlIH5TRAo=,482,444,0
1491160885000,1I1YSpuDa8PUbv33JF0jiDXvBRw=,473,499,0
1491169208000,lihsvpscmgLbRuGzQ0dbSSSFhtM=,489,486,0
1491142334000,0ii/ksmJ7qzUF5TDF6oRQ4kyHok=,447,475,0
1490991311000,FSzF1VrJZuruYF7OTFgj8PdWOeM=,487,510,0
1491163533000,ig6BZMs1Hvws0L35dIVhPhOkfiw=,436,501,0
1491182886000,zOmTAX/Hi2djrnMgiI7uaIFTXLc=,479,511,0
1491144567000,TzDaqJhFkUVsTEJ/v629ft6RQIw=,459,482,0
1490993512000,H+1CncbM2+qrWU8MKbXb8mbtxPg=,482,517,0
1491000580000,mubcLMPh0RvLqDUkDm9Dv32tDMg=,498,512,0
1491226784000,7Hukgnb2Xj3ju16TtEDoUNKxCHA=,492,499,0
1491095497000,VuQplhJUP24+uXBpOHOHtFebq3Y=,464,466,0
1491080187000,+dtrx2ZRmgd0IVHFFXlyXq5NE08=,500,501,0
1491114769000,Y9RMDKXW5UgxnBujKAx2wRbcwaI=,479,463,0
1491173355000,/9Im7eCIB+kI7sqkX/5CQR5F/FI=,473,525,0
1491048704000,5fcMmc0C30i/Ef0Lecs8JHWNpnc=,465,492,0
1491114549000,CHOYA1N7rADCXT1ixp6rsRMQRj0=,494,500,0
1491183276000,hyDtLOLAWV2jpbiMDuWa+N5WALc=,434,493,0
1491202495000,i9oXEZmwvJ7ou5x/jBkC56IdzeM=,473,493,0
1491122805000,tANy7IahgW1VShLlj+5iM+l9wjY=,507,512,0
1491155149000,2d/sVdzNL9evrUXrRyyf1t8ZQSk=,444,480,0
1491143632000,PQu7fJxtgZruTGfb+d/BlRMLqrs=,517,511,0
1491191900000,AjDi/mXr8y/2Ayug/kNwYRN4S2k=,468,460,0
1491183408000,6OCIVQWgW8RnJcbwIqrX5fZod5Q=,435,485,0
1491234699000,l+cpQB0Np3z9RdUZmM1tkvu7h5s=,485,479,0
1491158250000,eC0X3GqYiCy9WVF+sN5WOmvSNAE=,453,479,0
1491230569000,rvX5QVL1BlbShik0HOgxT4H1gMg=,460,480,0
1491230857000,0/tSSaecbdwvCPWDICt8O6wzBl0=,500,490,0
1491216245000,NB1hsZG0fMjglQvv82U5UvJaX2E=,495,512,0
1491180367000,+LTxYDiwRw5ryKiIVycVNGuZth0=,522,500,0
1491222696000,aUIrEBhfwKB3eZCLQTTD3BBGbSA=,522,489,0
1491146641000,t54zx2G29IxOWxxUwOCAQztoZ24=,448,476,0
1491194166000,NRUjZNWXP6uLGh2JZwBAHxSyOYg=,433,481,0
1491227842000,qy6x7A5W2ubH2N2C8ygyKqzPOac=,522,513,0
1491196123000,mtOfAFnLvGKer9cPnH/LbWe8sJk=,502,500,0
1491224593000,QDBbE0n0JWti7Nm4Uaw9iPCCTd4=,445,477,0
1491229185000,j9KSzo5j+6tWl3VX0VdM3wl7MOI=,497,427,0
1491154358000,SCmW3M19koBndutmaLuttiKpXAE=,488,526,0
1491147159000,mcQzcC1qlxpeFLN955uyH3LAHXQ=,456,492,0
1491213246000,SBQ+TmIbgwdBjCRTgVLMFwL7afM=,511,525,0
1491175742000,KlF8R8VONTw3KAxObWzfyco0NVY=,460,488,0
1491141165000,HJ9qh3TRYXIZaIaIJ6JcBugG2xo=,444,513,0
1491226557000,wicwdfI7e1v67hGhOuX89LNLwpo=,448,476,0
1491105430000,Cotv3Dpt7dEW7ZQ0fsxiS0WYGdQ=,494,511,0
1491172608000,UBF+J6GZeQ/F3RTXGLy4ehRGB0k=,496,489,0
1491142362000,TXMkHczBHUA8+PVJjWNFwrM7MeA=,444,472,0
1491148718000,dFkEqWmLJH1Vz8gSrk49rRPlHxI=,501,497,0
1491218748000,Z1EwoQA/05n4dZ/UrPUc4LOyaBs=,491,430,0
1491168540000,yb5lWFUyRl6/KLfTfwf2xqtr35E=,460,525,0
1491167480000,D8YVDNu+Y4iXMhyhN/Llyo9rlM0=,486,518,0
1491013506000,67uzPzvAYMUBagmosZ3haeNVsFE=,483,497,0
1491227998000,FxG8UppqQLk/rufWz7I1MCZZT/I=,521,499,0
1491220837000,J6hxybh7oaUEeTc6xJu80gH7+Pc=,491,431,0
1491111020000,YaOBKhHRSnEAUJ+RVYenvBNNtdo=,476,504,0
1491155247000,uSFfaRGwfLtG2zScCNcEeBCJF0M=,520,524,0
1491193893000,XF3SkcJA7UR4lJtQThOmqzSsvZk=,495,463,0
1491005155000,Tjx70rg5QZLgJtuMX2RUbIEgH2o=,500,504,0
1490993857000,CLdMLeLkqPvMakJjRsmx9MPVKm0=,490,514,0
1491072601000,SYijdv2Ohr8ezj77vKazihn6onE=,500,497,0
1491106741000,Gp+Q7ZBQW9xv/TC6nbGrCinVuZ8=,451,462,0
1491144004000,gxg9ORV9wZ4E8NgDgh1VPnlbZIc=,523,512,0
1491105977000,6ZQhqbQxi6JbFAEFrN/My9jEsbw=,494,511,0
1490991171000,ITIOE5Sri2+ypiC+nrlOl6xgYr8=,497,503,0
1491174705000,P/6eVve3cQBc5cRnc2f+qcdlUL8=,466,466,0
1491176978000,ENqRK4Zf/EDdCfYClwamWhq63Fc=,517,513,0
1490995062000,tVzhwrW1EZi8+NG1Hqztt11pCbI=,500,509,0
1491193431000,fULtLYYxIa1v33ya8TNoQuOw0lc=,516,502,0
1491181885000,62iUYT9BwADsk0WHMRmdSvXfuD0=,490,500,0
1491200008000,Eq2ypnM4szQAiPXsY2Amu4kElHQ=,434,523,0
1491232526000,38dWJHuXISrUCdkJo3wSZCoDlrQ=,511,513,0
1491109478000,qvVNU8hVHAnGfg5my3zTWiUHnps=,492,474,0
1491151527000,BxSKuq2W9HrUGlqlc2s8015viH4=,456,492,0
1491178003000,2RyjCFsRYlWfS7eJWXTY8LNfGug=,483,527,0
1491124944000,mmFG+ufBsxkK5OmHdZVVmNn13RU=,456,429,0
1490983970000,ebRYBAuHuy9xw/7ZvT7eg8XXVoQ=,498,501,0
1491000287000,PYZ/XZKxApLe0Nz9KVJ7SwP+CQc=,510,515,0
1491182446000,u1AuOdhQj/dTHvDQ+DLreWIPpz8=,509,525,0
1490983121000,d22yLJ/Wv7NkagpEyQZQQ0xI5kQ=,492,502,0
1491144760000,6xpuwdWUs1nvL+2Jp/Sg3o2pT70=,463,483,0
1491186390000,2RlidD9bwtsW8b4hrAqeve5jIwU=,500,513,0
1491057580000,5usVyoHGokqEaKj0OSdjq8ghNjQ=,475,490,0
1491154823000,t54zx2G29IxOWxxUwOCAQztoZ24=,472,492,0
1491166332000,n/GJse605UbQKGfTnc/fVBAUPww=,460,525,0
1491174673000,4oAGKEb6qTyfo+067s+WDZOXvec=,501,501,0
1491099504000,s0zAxZIm6HTqa9GQ5rZbE1b1i+w=,464,492,0
1491015171000,ROsOQuItNyoticpAnlpgqc3ez7A=,483,508,0
1491231735000,loptLmqqLRvwsrns0zSCpk4q40U=,515,477,0
1491199484000,dKgwJG50+Yzczf3/bwMQNSnAI38=,510,465,0
1491148865000,Iv83Eh8H48urPGzLUubdy3c3W0k=,455,491,0
1491159840000,Irmj2FopTdejgdq/TLxt++TA//c=,508,513,0
1491229108000,o8Meo8wIQm1i8RG0ORd47FFjAZE=,522,499,0
1491149586000,ngZefZIc/N/GWXmjlCuy1uM2fmI=,447,483,0
1491168618000,sk4FaFOZCg2rJIM/2Gj9pFKzqzA=,506,511,0
1491165044000,Z94eL10IM6m3Ljn8fQW/TJB/9QM=,443,503,0
1491111412000,3B7ZmWvzc6hOW17ipHZqTbl30bs=,517,500,0
1491234111000,vf9ZLm7gmRMk6wQMWbFxd3IxGq4=,516,511,0
1491103655000,Xg+k0PKvzXLG5ATDqEKtI6Wyge8=,499,479,0
1491023381000,OUQgZCVtKDbEBPt52z3jgEcdPFY=,520,508,0
1491162652000,5WqkCW5RMLw0ZO4MIxKgokh0x3Q=,489,498,0
1491186560000,2EwZkgsNFrwkdpUW0VXyuLEGe2Q=,503,491,0
1491144073000,EvJu1fQYfsVQjc2qvmk/iuAx8HQ=,521,501,0
1491096481000,JmZIfAG1TslkqfVdfavGjYotXbo=,484,491,0
1491104184000,P+vB18XfNiLYjTh3sO8hSLfTizw=,442,513,0
1491014020000,XiRH4JYqNvOaE6vc9ZUCgJowaI4=,492,496,0
1491212396000,2GNIfVpJBttJG821YjRAjPBhUk8=,463,485,0
1491004000000,h6ozsnmNjeLJVCK2+39SKzc/hq4=,499,499,0
1491230262000,8vC0ngSp11VIpiuS9uk2GagCll8=,515,515,0
1491183186000,KRd9apYaw3U6NRY5DMEaEy6Pq30=,475,526,0
1491221382000,CL/NN9hKozbtrBxgS1pJCI5Th88=,498,487,0
1491174982000,yXZSTXdzLBuIDTkrTWC1Xl7YmT8=,507,527,0
1491180984000,BhbyGgvOdXwGxcyt2XZdhieKmJg=,478,466,0
1491223457000,ag7/7wxl2AGifRf8ZgkhFyzxQ2o=,444,472,0
1491073209000,pxutAfMlBcJaOVCB2tncFmgorsw=,455,494,0
1491186305000,HRY24tHRwKRXv0OXJJcNLVUZgmk=,523,512,0
1491112455000,yfHDWYVz1ulf35HQ8jrvec8rSBI=,444,472,0
1491166258000,Se2i8AU97YfcBn1a7flHZz8kW7s=,504,488,0
1491007541000,svZ8hfVNusFcdmPK8emj+H75kD0=,468,490,0
1491192622000,KPKM2PkeTOjxEl8+pKtCHY9X/tI=,502,523,0
1491235607000,HHNZeM8EH88nQXBXqmTXPrUxg70=,478,428,0
1491190216000,eGsdmjsMqslUOo5em0rI6B5OS+U=,512,514,0
1491222732000,gaX6frAkbt+1ezYs6gsnu+S5zLo=,513,462,0
1491151503000,0xtosp048s/YYoPaZ4xFY6bBSQQ=,513,477,0
1491229472000,FAXp9Vl/y9s3qpgwrwzuLOet8vo=,476,504,0
1491182915000,fUPJkjrApoNe7qUopk2axAFC2Ic=,477,473,0
1491188157000,O8KHy0FeNuTAP9wfJan9HUigD48=,484,464,0
1491187352000,mUYIB/BIM3IIu+gBSHmYkjDjfIM=,509,501,0
1491187183000,A9Ti2dNwV8f3C7gU7yX0JjViXXY=,437,478,0
1491155697000,kZ+Su8AbyjOTaAvzQ5iVHdKJLIQ=,466,489,0
1491013577000,pnNKAsemk/ipytfqEy2WayAnEgw=,466,499,0
1491212528000,xq6PAYfb5dvHLySt4A7oAioQFi4=,468,496,0
1491109938000,OP0IJ1UJaa5qtB7mggkkfB9Tn6g=,479,465,0
1490998089000,Zf5b01Gu5F59mInFR8UmUnmXNog=,513,520,0
1491019260000,kAnJU6OGkalC4DO32F1T+xdYLns=,440,477,0
1491122995000,/d9j+M6tWi5jR2zEEusSGSKFPnE=,459,495,0
1491173552000,/jTd4LQyBI/ZXyHP5b2qHso10+A=,505,500,0
1491148932000,lMXRK0Q9OnaDPZo+UgD6kO2kAUY=,500,500,0
1491009789000,Ekb3uAhuHB446i+lEs6tWxwBhDc=,487,482,0
1491195752000,ADvDWo9TStvQdgFGxgZooNZcHEs=,434,519,0
1491163639000,yErZseBVrZoAonAp6/xHNfVv8U4=,510,527,0
1491200687000,iBJ6hFhRTDZhLc2U3GnWnFBO2vE=,480,463,0
1491010948000,XMY0yvTIajwGSqPC2lvfykfC5IU=,493,505,0
1491110206000,AVnzLlejBp0f5tJ2HwdDKHnD8U4=,507,500,0
1491022704000,un5DyoKvuVRtbz/F7ME008ozBnw=,500,513,0
1491230611000,1g0hchKz8tdFT/ujiv1Pr/G1D8Q=,513,522,0
1491158648000,TlxHrzLJfNLgi4VnL9MjuOo2GsI=,467,525,0
1491079921000,dtbojhTAd9BfTSN3CJi78yb3oXw=,500,499,0
1491163618000,vvEgCWgv6T3IJgzPbLEHq/6Wqqw=,506,500,0
1491180435000,GnwRlqAelF9cnWpgbQK71DpxVAw=,515,524,0
1491174363000,Z61Ij0I0xnS5NlZ4PgLdXrIXn7c=,488,512,0
1491144712000,Y2ZGgE7KGt+T8jIp4l55ZpQatoI=,467,524,0
1491226941000,pwFwNFUVDGU8YN2yHoXglmfuFXQ=,487,511,0
1491181552000,bTR/U+/3icDxITdfmtZydh8AXMI=,502,499,0
1491215334000,gBjaQ8tkKhBBJYkvwg/KChbzep8=,465,511,0
1490994412000,X1BIDBzj9d/gkRbEp1WoZjLxiG0=,503,512,0
1491234018000,wuhv0vFEfmKT/zkjOyYLxNqRi20=,502,429,0
1491195871000,EEIngnRUYBygLQIVt9qGbDAzJ4c=,481,525,0
1491185387000,eN5Tkn60hF39gcRkhOp3xkcB0/k=,525,490,0
1491113963000,r+w7WzpJncbk+u/K9nL1OaCpHjE=,448,500,0
1491192570000,Eq3TAYt4vabR5go2qjV/aKmEoV0=,512,462,0
1491233440000,uTHNagpbSjP3LOZXmknvVbFLD/8=,521,502,0
1491177208000,aPeKzWJHcHT/iDhwr47XuVk9BX0=,524,491,0
1491054591000,070OKbaSEItwQkz4DQmW8c9rKkc=,480,478,0
1491112362000,ad95vvkofTvLjxBKQIsG3moQj9g=,477,489,0
1491177983000,qOPrGX95s/ooU8VEUME6KcAzQj0=,504,525,0
1491176760000,jZwhGR5FCoxiyUVn8fhKuuLPJ1E=,517,491,0
1491190507000,lZAKoVbCQ/l/Nl7fMf4Lzw+uigI=,484,466,0
1491158329000,SCnhL6NTy8hYR8JYbzmdoLxxlxo=,512,499,0
1491147122000,HS8IGO4eSYlDBlv5iAuo0A4LTrU=,509,526,0
1491192269000,Sj/1dvUFsSZKuOWEDHetzoDacBQ=,468,460,0
1490994398000,pHUDHjBTYPjELLORs8ivnF0C6P8=,490,512,0
1491169088000,56eP1rPOCvVqUABZdnHUlEWHWZ0=,510,525,0
1491103646000,FH4ikbhyLSG347G4ICGpI2NbCug=,453,481,0
1491004863000,Ekb3uAhuHB446i+lEs6tWxwBhDc=,468,505,0
1491001709000,mKEj6im7CQOrR4KVAYI5rT2Q4hc=,488,525,0
1491103487000,VJzIAbsu/gksjTqefzQ6wb6z++g=,512,510,0
1491106471000,QZ1+KLzRx7z31nLgxYdVYwxWFBU=,504,488,0
1491219627000,lTQiRZ5v6n2YT+AXsbX1Y9+uB54=,435,523,0
1491229783000,ZkDHHf13iY9WWXrrgC4W8zF15N0=,476,437,0
1491236416000,egk1BwtEmHcsP76BXLU8xmzhbk0=,457,510,0
1491216372000,aJ030wSiQTBf6n2p0qqJieUZM9E=,441,526,0
1491221951000,kUZi5J/qV66V4/H5YDkr36Y+Zak=,505,513,0
1491154876000,7F1AioajLt80sLd61FIyqbmQZM8=,489,475,0
1491103615000,1Vq4sqYRhZh7Z2wb0rFJQ1+rRe0=,526,502,0
1491184583000,pzuseC/kYTUUBvEzsFdqZlndQoo=,442,510,0
1491230561000,zxtz0mhxeOadxtqbGfhaHxY0iSw=,521,488,0
1491107023000,aHsKFRzlje5sw1TEO4epIRvPpn0=,480,492,0
1491222300000,oZUJxaxtXMejwfb6vv+KC7DDBGQ=,446,510,0
1491200026000,UXMsupQn3XPRNvGpT+JrAoF2RhM=,457,455,0
1491151075000,+z0vZID28/96a0h0UZO38mm3qyY=,461,489,0
1491145700000,xSwdD0c8Hp2feGMBKLesV9T0bVU=,473,510,0
1491130733000,dvoJhfolxKqc+NoRm0nXYZHi08k=,468,446,0
1491101529000,t72UgFqYnlXaODaSXSdMYUPyXrM=,477,510,0
1491156033000,/h9CjsW2qaZ+N2RGidn8rGR4g04=,523,526,0
